IssueLabelID,Title,Description,Title_Description,Label,Assignee,CreatedAt,ClosedAt
5180,Missing Grain Activations,"I'm experiencing an issue where a grain is sometimes not activating frustratingly consistently always skipping the activation that is critical to the application. I've had this issue in both 2.0.4 and 2.1.2. Clients and silos are both in the same process and yes this is occurring when there's only one process running in the environment (which is a Windows Service on Windows Server 2012 R2 .NET Framework 4.6.1 with .NET Core 2.1.302 and SQL Server storage).

I'm getting and calling the method on the grain on what is basically an inherited event handler from a base class. While debugging with breakpoints I can see the particular event come in to the handler and go over the lines to get and call the grain. The actual type of . There are other situations where I easily get more than 6 unique activations at once.

I've checked logs (I have both Microsoft.Extensions.Logging.Debug and Microsoft.Extensions.Logging.EventLog ILogger implementations added) and I'm not seeing any errors.
[orleans_log.txt](https://github.com/dotnet/orleans/files/2594380/orleans_log.txt)","Missing Grain Activations I'm experiencing an issue where a grain is sometimes not activating frustratingly consistently always skipping the activation that is critical to the application. I've had this issue in both 2.0.4 and 2.1.2. Clients and silos are both in the same process and yes this is occurring when there's only one process running in the environment (which is a Windows Service on Windows Server 2012 R2 .NET Framework 4.6.1 with .NET Core 2.1.302 and SQL Server storage).

I'm getting and calling the method on the grain on what is basically an inherited event handler from a base class. While debugging with breakpoints I can see the particular event come in to the handler and go over the lines to get and call the grain. The actual type of . There are other situations where I easily get more than 6 unique activations at once.

I've checked logs (I have both Microsoft.Extensions.Logging.Debug and Microsoft.Extensions.Logging.EventLog ILogger implementations added) and I'm not seeing any errors.
[orleans_log.txt](https://github.com/dotnet/orleans/files/2594380/orleans_log.txt)",,sergeybykov,,
5179,How to deal with the relationship between the gateway and transmission entity？,"Main Silo (gateway) seems to be quoted all transport entities or the gateway will throw an exception.

If so in the development each time a colleague modify transport entities to restart gateway?

","How to deal with the relationship between the gateway and transmission entity？ Main Silo (gateway) seems to be quoted all transport entities or the gateway will throw an exception.

If so in the development each time a colleague modify transport entities to restart gateway?

",question,sergeybykov,,
5178,Expedite type map refresh after cluster membership change,"When a silo joins a cluster the cluster type map on other silos is not refreshed immediately.

This means that there is a delay between a new silo joining and the time that other silos begin placing grains on that new silo.

Emile van Reenen inquired about this on Gitter: https://gitter.im/dotnet/orleans?at=5bed7ef392b7d11721924cd5
","Expedite type map refresh after cluster membership change When a silo joins a cluster the cluster type map on other silos is not refreshed immediately.

This means that there is a delay between a new silo joining and the time that other silos begin placing grains on that new silo.

Emile van Reenen inquired about this on Gitter: https://gitter.im/dotnet/orleans?at=5bed7ef392b7d11721924cd5
",,benjaminpetit,,
5177,Expected request rate to OrleansSilos table,"What rate/volume of requests can be expected to the OrleansSilos table?

Context:
We have a dev environment setup using DynamoDB for primary storage and for clustering. We are using default grain membership configuration. To save costs we have the provisioning limit set very low. We observed that with only a few users hitting the system we were hitting throttling on read requests to the OrleansSilos table.
One thing that might be impacting our workload is using  on a regular basis.

We can certainly increase the provisioning but are a bit concerned about how those accesses might scale.","Expected request rate to OrleansSilos table What rate/volume of requests can be expected to the OrleansSilos table?

Context:
We have a dev environment setup using DynamoDB for primary storage and for clustering. We are using default grain membership configuration. To save costs we have the provisioning limit set very low. We observed that with only a few users hitting the system we were hitting throttling on read requests to the OrleansSilos table.
One thing that might be impacting our workload is using  on a regular basis.

We can certainly increase the provisioning but are a bit concerned about how those accesses might scale.",question,sergeybykov,,
5176,Update compatible_grains.md,,Update compatible_grains.md ,,benjaminpetit,,
5175,Lock worker error handling improvements,,Lock worker error handling improvements ,,xiazen,,
5173,SMS stream resending last message to new subscribers,"A feature that I would really like to see implemented in SMS streams is the configurable option to have the stream resend the ""most-recently-sent"" message to any NEW subscriber.

In other words the stream would keep a copy of the last message sent on that stream and immediately send it when a NEW subscription is made just to that new subscription.

In this way messages can be sent periodically (or rarely) on an SMS stream and new subscribers can be brought immediately up to date with the last-sent-message when they subscribe without any extra plumbing code.

For my use case the ""last-sent-message"" would not need to be persisted. It could be just kept in memory but I see the advantage and disadvantages of storing it as well. If the SMS stream is having messages sent rapidly it would ""slow down"" the stream by writing every message to storage before sending it so if storage is to be used there may have to be some configuration regarding the ""max write rate"" to keep the stream running optimally at high messaging rates.

Can we add this feature to SMS streams? ","SMS stream resending last message to new subscribers A feature that I would really like to see implemented in SMS streams is the configurable option to have the stream resend the ""most-recently-sent"" message to any NEW subscriber.

In other words the stream would keep a copy of the last message sent on that stream and immediately send it when a NEW subscription is made just to that new subscription.

In this way messages can be sent periodically (or rarely) on an SMS stream and new subscribers can be brought immediately up to date with the last-sent-message when they subscribe without any extra plumbing code.

For my use case the ""last-sent-message"" would not need to be persisted. It could be just kept in memory but I see the advantage and disadvantages of storing it as well. If the SMS stream is having messages sent rapidly it would ""slow down"" the stream by writing every message to storage before sending it so if storage is to be used there may have to be some configuration regarding the ""max write rate"" to keep the stream running optimally at high messaging rates.

Can we add this feature to SMS streams? ",,sergeybykov,,
5172,Failure to use stream providers with EventSequenceTokenV2,"Hey folks!

After migrate some codebase that worked properly using SMS _streams_ to AWS SQS provider I got this exception when trying to send/receive messages (both on client and silo):



That unblocked us but it would be nice to get it fixed as it is an internal type from the runtime. I wonder if the codegen isn't generating code for it or if it does the assembly isn't being loaded by it.

For reference we are on Orleans 2.1.2 using the new source-to-source build time codegen.

Thanks!

","Failure to use stream providers with EventSequenceTokenV2 Hey folks!

After migrate some codebase that worked properly using SMS _streams_ to AWS SQS provider I got this exception when trying to send/receive messages (both on client and silo):



That unblocked us but it would be nice to get it fixed as it is an internal type from the runtime. I wonder if the codegen isn't generating code for it or if it does the assembly isn't being loaded by it.

For reference we are on Orleans 2.1.2 using the new source-to-source build time codegen.

Thanks!

",,ReubenBond,,
5171,Is't possible to access TransactionalState in non-transactional method?,"I asked at [gitter](https://gitter.im/dotnet/orleans)
","Is't possible to access TransactionalState in non-transactional method? I asked at [gitter](https://gitter.im/dotnet/orleans)
",question,jason-bragg,,
5170,Add SubscriptionObserverWithImplicitSubscribingGrainTests,add tests cover ISubscriptionObserver used with ImplicitSubsribe,Add SubscriptionObserverWithImplicitSubscribingGrainTests add tests cover ISubscriptionObserver used with ImplicitSubsribe,,jason-bragg,,
5169,[Question] Writing to storage performance,"Hi everyone! I have following scenario: ClusterClient read events from EventHub and then send them to the Orleans. One grain takes those batches groups them by the key and then send to the second grain which writes to Blob Storage (append blob - one blob for one key). 

I have implementation of this (stateless workers) and everything works fine when key granularity is low. (we make less connection to blobs writing grouped batches). 

But when granularity of key grow (for example in worst scenario we can have one event - one key) bad things start happen and everything chocks up. I understand that this is due to almost one event - one write to blob but i wonder what optimizations can be done here to improve this. 

I tried raising DefaultConnectionLimit play with number of activation of statlessworkers but i can't go beyond of 250 messages per second on single machine (Azure Standard F8s_v2 (8 vcpus 16 GB memory)). This is with default settings. 

To contrast that when i choose one single key to write everything to the same blob in batches (exact same batch which was received in EventHubProccesorHost) i can achieve 25k messages per second on the same machine and have almost half cpu % reserve. Of course the number of writes to the blob storage is far less than 25k messages as single write has up to 1024 messages).
Quotas on blob storage says that it can achieve 20k requests per second. 
Do you have idea how to improve this? How many concurrent connection to the blob one single machine can achieve?

big picture:

![orleanstopology](https://user-images.githubusercontent.com/4254758/48219499-f5966180-e38c-11e8-9cb0-ccfee0b4cd7c.png)

Few notes: 
- Everything is async/await","[Question] Writing to storage performance Hi everyone! I have following scenario: ClusterClient read events from EventHub and then send them to the Orleans. One grain takes those batches groups them by the key and then send to the second grain which writes to Blob Storage (append blob - one blob for one key). 

I have implementation of this (stateless workers) and everything works fine when key granularity is low. (we make less connection to blobs writing grouped batches). 

But when granularity of key grow (for example in worst scenario we can have one event - one key) bad things start happen and everything chocks up. I understand that this is due to almost one event - one write to blob but i wonder what optimizations can be done here to improve this. 

I tried raising DefaultConnectionLimit play with number of activation of statlessworkers but i can't go beyond of 250 messages per second on single machine (Azure Standard F8s_v2 (8 vcpus 16 GB memory)). This is with default settings. 

To contrast that when i choose one single key to write everything to the same blob in batches (exact same batch which was received in EventHubProccesorHost) i can achieve 25k messages per second on the same machine and have almost half cpu % reserve. Of course the number of writes to the blob storage is far less than 25k messages as single write has up to 1024 messages).
Quotas on blob storage says that it can achieve 20k requests per second. 
Do you have idea how to improve this? How many concurrent connection to the blob one single machine can achieve?

big picture:

![orleanstopology](https://user-images.githubusercontent.com/4254758/48219499-f5966180-e38c-11e8-9cb0-ccfee0b4cd7c.png)

Few notes: 
- Everything is async/await",,sergeybykov,,
5167,Fix test cluster deploy deadlock,Fixes https://github.com/dotnet/orleans/issues/5166  but has some breacking changes public test APIs,Fix test cluster deploy deadlock Fixes https://github.com/dotnet/orleans/issues/5166  but has some breacking changes public test APIs,,benjaminpetit,,
5166,Orleans TestCluster Deploy causes deadlock with xUnit,"In case of trying run TestCluster Deploy parallel with xUnit deadlock occured.

Steps to reproduce:
1) Create as many simple classes as you have logical processors or more (i.e i have 8 logical processors i need to create 8 or more same classes)

2) Run all tests from created classes with xUnit

Result: deadlock at https://github.com/dotnet/orleans/blob/master/src/Orleans.TestingHost/InProcessSiloHandle.cs#L34

I think xUnit custom SyncronizationContext not allows such way of executing async metod result. I have solution with full async flow but it can break public testing API.","Orleans TestCluster Deploy causes deadlock with xUnit In case of trying run TestCluster Deploy parallel with xUnit deadlock occured.

Steps to reproduce:
1) Create as many simple classes as you have logical processors or more (i.e i have 8 logical processors i need to create 8 or more same classes)

2) Run all tests from created classes with xUnit

Result: deadlock at https://github.com/dotnet/orleans/blob/master/src/Orleans.TestingHost/InProcessSiloHandle.cs#L34

I think xUnit custom SyncronizationContext not allows such way of executing async metod result. I have solution with full async flow but it can break public testing API.",,benjaminpetit,,
5165,[Question] EventStore Read-only stream adapter,"Hi. Im trying use Orleans for CQRS - EventSource pattern. I want grains to persist their state in EventStore.
That part is pretty obvious - we can use OnActivate and load all neccesery events and build Grain State.
But when Grain publish new Event to the EventStore we want to subscribe to this events in other Grains and it seems that great option is use Orleans Streams with own custom adapter which is read-only and read via subscriptions new events from EventStore streams and pushes them to the subscribed grains.
I want to try write this stream adapter. 
My first concern is - a queueID and it's concept and how this should map to the EventStore inftrastrucute. 
EventStore only contains streams - we can subscribe to them. How to achieve this with QueueID concept in Orleans? It should be one queue for each stream? What piece of code decide how many queues will be created? Can anyone guide me here? 
","[Question] EventStore Read-only stream adapter Hi. Im trying use Orleans for CQRS - EventSource pattern. I want grains to persist their state in EventStore.
That part is pretty obvious - we can use OnActivate and load all neccesery events and build Grain State.
But when Grain publish new Event to the EventStore we want to subscribe to this events in other Grains and it seems that great option is use Orleans Streams with own custom adapter which is read-only and read via subscriptions new events from EventStore streams and pushes them to the subscribed grains.
I want to try write this stream adapter. 
My first concern is - a queueID and it's concept and how this should map to the EventStore inftrastrucute. 
EventStore only contains streams - we can subscribe to them. How to achieve this with QueueID concept in Orleans? It should be one queue for each stream? What piece of code decide how many queues will be created? Can anyone guide me here? 
",question,sergeybykov,,
5164,[Question] The case for Orleans streams,"Hello colleagues

I'm evaluating the usage of  is primarily designed to have a lot of relatively small streams and in cases where we have a small number of event types and large number of consumers we need to distribute such work by creating a lot of streams?

Thanks. ","[Question] The case for Orleans streams Hello colleagues

I'm evaluating the usage of  is primarily designed to have a lot of relatively small streams and in cases where we have a small number of event types and large number of consumers we need to distribute such work by creating a lot of streams?

Thanks. ",question,sergeybykov,,
5163,OrleansMessageRejectionException Forwarding failure,"Orleans 1.5.0

 call.","OrleansMessageRejectionException Forwarding failure Orleans 1.5.0

 call.",,sergeybykov,,
5162,cannot call from inside of grain,"It could look like dumb but I could not solve the problem and found nowhere but here to ask.

I'm planning to use the Orleans and testing some simple codes.
The Grain implementation is something similar to the codes to this.


I could see ""SecondCall called"". but couldn't see ""Responded"".
I tried to get some informations from debug log but there was nothing (at least on my thought).
Could you help me out?","cannot call from inside of grain It could look like dumb but I could not solve the problem and found nowhere but here to ask.

I'm planning to use the Orleans and testing some simple codes.
The Grain implementation is something similar to the codes to this.


I could see ""SecondCall called"". but couldn't see ""Responded"".
I tried to get some informations from debug log but there was nothing (at least on my thought).
Could you help me out?",question,sergeybykov,,
5161,The orleans client connection to the silo often occurs timeout,"I have developed a product using the Orleans .net core version which uses .net core
 webapi is connected to Silo(server side) as a client. Unfortunately some problems occurred after the product went online that is the orleans client connect to the silo often (about every half a day) occurs timeout.The following error messages appear in the log:



Have you encountered this situation? Is the way I use the client and server as it is correct? 
I am looking forward to your help so that I can solve this problem as soon as possible.Thank you.","The orleans client connection to the silo often occurs timeout I have developed a product using the Orleans .net core version which uses .net core
 webapi is connected to Silo(server side) as a client. Unfortunately some problems occurred after the product went online that is the orleans client connect to the silo often (about every half a day) occurs timeout.The following error messages appear in the log:



Have you encountered this situation? Is the way I use the client and server as it is correct? 
I am looking forward to your help so that I can solve this problem as soon as possible.Thank you.",,sergeybykov,,
5160,The SocketAsyncEventArgs.Buffer is not cleared when it's returned to the pool.,"The Buffer of the SocketAsyncEventArgs is not cleared when it's returned to the pool. When this args is used for the next time the old buffer which may contains the legacy data will still be passed to IncomingMessageBuffer.UpdateReceivedData. Then if the IncomingMessageBuffer wanted to read ""e.BytesTransferred"" bytes from the Buffer it might get the old message.

This code should be added to the method below.


https://github.com/dotnet/orleans/blob/6b802f6365e78d691430360a4101b1993eb7afee/src/Orleans.Runtime/Messaging/IncomingMessageAcceptor.cs#L441

==

Update: There could be another bug in .net core runtime on linux. After I called SetBuffer and when it triggered the OnCompleted event the BytesTransferred is not zero but the args.Offset is zero.

Maybe it could be solved if we don't use a pool","The SocketAsyncEventArgs.Buffer is not cleared when it's returned to the pool. The Buffer of the SocketAsyncEventArgs is not cleared when it's returned to the pool. When this args is used for the next time the old buffer which may contains the legacy data will still be passed to IncomingMessageBuffer.UpdateReceivedData. Then if the IncomingMessageBuffer wanted to read ""e.BytesTransferred"" bytes from the Buffer it might get the old message.

This code should be added to the method below.


https://github.com/dotnet/orleans/blob/6b802f6365e78d691430360a4101b1993eb7afee/src/Orleans.Runtime/Messaging/IncomingMessageAcceptor.cs#L441

==

Update: There could be another bug in .net core runtime on linux. After I called SetBuffer and when it triggered the OnCompleted event the BytesTransferred is not zero but the args.Offset is zero.

Maybe it could be solved if we don't use a pool",,jason-bragg,,
5158,Client connection using AdoNetClustering  fails on Docker container,"- Used Orleans 2.1.0. 
- Run on .NET Core 2.1 Docker linux container.

[orleans.log](https://github.com/dotnet/orleans/files/2542565/orleans.log)
(frontend is Orleans Client app. backend is silo. Db is Postgresql)

Using StaticClustering configuration runs perfectly.

I saw an issue similar with this at https://github.com/Azure/service-fabric-issues/issues/1182","Client connection using AdoNetClustering  fails on Docker container - Used Orleans 2.1.0. 
- Run on .NET Core 2.1 Docker linux container.

[orleans.log](https://github.com/dotnet/orleans/files/2542565/orleans.log)
(frontend is Orleans Client app. backend is silo. Db is Postgresql)

Using StaticClustering configuration runs perfectly.

I saw an issue similar with this at https://github.com/Azure/service-fabric-issues/issues/1182",,benjaminpetit,,
5157,Is it possible to cross the LAN,"I wonder if the two lans can communicate with him
I've tried non-reliable deployments and the problem is that my primary repository can only use UseLocalhostClustering() which is 127.0.0.1 and seems inaccessible to outsiders","Is it possible to cross the LAN I wonder if the two lans can communicate with him
I've tried non-reliable deployments and the problem is that my primary repository can only use UseLocalhostClustering() which is 127.0.0.1 and seems inaccessible to outsiders",question,sergeybykov,,
5156,System.NotSupportedException: Call cannot be made outside of a transaction.  ,i use interceptor and transactionsit runs wrong. how do i solve thank you,System.NotSupportedException: Call cannot be made outside of a transaction.   i use interceptor and transactionsit runs wrong. how do i solve thank you,,jason-bragg,,
5155,add tests to the transactional state storage test kit,Adds a bunch of tests. This is not necessarily a complete suite yet but it covers much of the (prepare/confirm/cancel) logic including some batching.,add tests to the transactional state storage test kit Adds a bunch of tests. This is not necessarily a complete suite yet but it covers much of the (prepare/confirm/cancel) logic including some batching.,,jason-bragg,,
5149,Internal transactional states are now immutable,Internal transactional states are now immutable outside transactional operations.,Internal transactional states are now immutable Internal transactional states are now immutable outside transactional operations.,,xiazen,,
5147,Unexpected token 'Error' introducing type specifier when calling grain method. ,"Hi! Im getting
""Unexpected token 'Error' introducing type specifier "" every time when i call method Recieve on my grain  which have following signature:



Grain has  [StatelessWorker] and [Reentrant] attributes.

Other method which has simplier signature:

 Task<string> SayHello(string greetings) works ok.

Do you know what can cause this? Is there any limitation if comes to data contract? ","Unexpected token 'Error' introducing type specifier when calling grain method.  Hi! Im getting
""Unexpected token 'Error' introducing type specifier "" every time when i call method Recieve on my grain  which have following signature:



Grain has  [StatelessWorker] and [Reentrant] attributes.

Other method which has simplier signature:

 Task<string> SayHello(string greetings) works ok.

Do you know what can cause this? Is there any limitation if comes to data contract? ",question,sergeybykov,,
5146,Make the logs to print more clear Grain/Interface identity.,"I'm trying to diagnose several performance issues like _from nothing_ the silo starts to eat 100% CPU and profiling on async code is a nightmare...

Thousands of those messages are printed when the scenario happens:

) is printed on it but we don't have it referenced anywhere in code being generated because codegen stores the interfaceId IIRC...

So what we are trying to do is to have a way to map those IDs to our grains so at our log server we can make it replace the IDs at the logs on-the-fly so it can help us detect issues.
","Make the logs to print more clear Grain/Interface identity. I'm trying to diagnose several performance issues like _from nothing_ the silo starts to eat 100% CPU and profiling on async code is a nightmare...

Thousands of those messages are printed when the scenario happens:

) is printed on it but we don't have it referenced anywhere in code being generated because codegen stores the interfaceId IIRC...

So what we are trying to do is to have a way to map those IDs to our grains so at our log server we can make it replace the IDs at the logs on-the-fly so it can help us detect issues.
",,benjaminpetit,,
5145,Fix call chain reentrancy,"Current behavior is to only allow call chain re-entrancy on A->B->A or A->A. This adds a new option for allowing A->B->C->A. Also flow the reentrancy context via RequestContext so that it can be viewed and serialized by the application layer.

* Refactor re-entrancy tests to use common code
* Change bool to enum in config and introduce new option CallChainReentrancyStrategy.EntireChain

Passes call chain tests. Sending an early version for feedback on the approach.

Remaining questions:
* Do we want to reconcile the code for Single Call and full call chain?
* Do we want to eliminate the option for single call (probably needs perf testing to determine impact)
* Still need to figure out logging in tests","Fix call chain reentrancy Current behavior is to only allow call chain re-entrancy on A->B->A or A->A. This adds a new option for allowing A->B->C->A. Also flow the reentrancy context via RequestContext so that it can be viewed and serialized by the application layer.

* Refactor re-entrancy tests to use common code
* Change bool to enum in config and introduce new option CallChainReentrancyStrategy.EntireChain

Passes call chain tests. Sending an early version for feedback on the approach.

Remaining questions:
* Do we want to reconcile the code for Single Call and full call chain?
* Do we want to eliminate the option for single call (probably needs perf testing to determine impact)
* Still need to figure out logging in tests",,benjaminpetit,,
5144,Document hosted client,Need to add a documentation page for #3362.,Document hosted client Need to add a documentation page for #3362.,documentation,ReubenBond,,
5142,Error: Extension not installed on grain attempting to invoke type OrleansCodeGenCancellationSourcesExtensionMethodInvoker,"During calling to GrainCancellationTokenSource.Cancel I have following error.
I use GrainCancellationToken for aborting long running operation. 
What is missing? Thanks

","Error: Extension not installed on grain attempting to invoke type OrleansCodeGenCancellationSourcesExtensionMethodInvoker During calling to GrainCancellationTokenSource.Cancel I have following error.
I use GrainCancellationToken for aborting long running operation. 
What is missing? Thanks

",,sergeybykov,,
5141,multi silos，how can i configure my client,"silo1=>port : 11111 gatewayport: 30000
silo2=>port : 11112 gatewayport: 30001( can i use the same gateway port?)
my silos/clients running on the same host.

_Originally posted by @leoterry-ulrica in https://github.com/dotnet/orleans/issues/4384#issuecomment-433624135_","multi silos，how can i configure my client silo1=>port : 11111 gatewayport: 30000
silo2=>port : 11112 gatewayport: 30001( can i use the same gateway port?)
my silos/clients running on the same host.

_Originally posted by @leoterry-ulrica in https://github.com/dotnet/orleans/issues/4384#issuecomment-433624135_",question,benjaminpetit,,
5140,GrainReference throwing `System.InvalidOperationException: Should be overridden by subclass` in GrainStorage.ReadStateAsync,,GrainReference throwing ,question,sergeybykov,,
5138,Does Orleans fit my case?,"Hello friends

sorry for posting a question here. I'd like to ask for some suggestions for my scenario and check if Orleans is a good fit for it. 
I have a bunch (about 30000-70000) of processing to perform and would like to split this among 5 high spec computers we have (16 processors 32GB RAM and SSD each).  The processing consists of creating a small input text file and send it to a 3rd party app that process it and return a string as result. This 3rd party app can eat some CPU sometimes it can take 1-3 seconds to process the input.
So the idea would be to create a Job list dispatch this and get the result as its happens. 

Do you thing Orleans is a good pick for this or would you recommend something else?

Thank you ","Does Orleans fit my case? Hello friends

sorry for posting a question here. I'd like to ask for some suggestions for my scenario and check if Orleans is a good fit for it. 
I have a bunch (about 30000-70000) of processing to perform and would like to split this among 5 high spec computers we have (16 processors 32GB RAM and SSD each).  The processing consists of creating a small input text file and send it to a 3rd party app that process it and return a string as result. This 3rd party app can eat some CPU sometimes it can take 1-3 seconds to process the input.
So the idea would be to create a Job list dispatch this and get the result as its happens. 

Do you thing Orleans is a good pick for this or would you recommend something else?

Thank you ",question,sergeybykov,,
5137,Exception of type 'zookeeper.KeeperException+NoNodeException' was thrown in Orleans client,"We use Orleans 2.0 to build orleans cluster by docker deployment: the docker containers contains: 3 silos containers 1 client container 3 zookeeper containers (used as membership table). There are 3 VMs to host containers. We ensure 3 silos are in separate vms(123) 3 zookeepers are in separate vms(123) 1 client is in vm1. 
Most time this cluster works well but sometimes (about one per week) client throws exception as follows:

> org.apache.zookeeper.KeeperException+NoNodeException: Exception of type 'org.apache.zookeeper.KeeperException+NoNodeException' was thrown. at org.apache.zookeeper.ZooKeeper.getDataAsync(String path Watcher watcher) at Orleans.Runtime.Membership.ZooKeeperBasedMembershipTable.GetRow(ZooKeeper zk SiloAddress siloAddress) at Orleans.Runtime.Membership.ZooKeeperBasedMembershipTable.<>c.<<ReadAll>b__11_0>d.MoveNext() --- End of stack trace from previous location where exception was thrown --- at org.apache.zookeeper.ZooKeeper.TryOperation[T](ZooKeeper zk Func2 zkMethod) at Orleans.Runtime.Membership.ZooKeeperClusteringClientOptions.GetGateways() at Orleans.Messaging.GatewayManager.RefreshSnapshotLiveGateways_TimerCallback(Object context)

We doubt if there is any dirty data in zookeeper node so that exception thrown when trying to retrieve active gateway list from zk but membership table are fully maintained by Orleans runtime (package 'Microsoft.Orleans.OrleansZooKeeperUtils' used is version 2.0.0). Could you please give some information what happened? Thanks!","Exception of type 'zookeeper.KeeperException+NoNodeException' was thrown in Orleans client We use Orleans 2.0 to build orleans cluster by docker deployment: the docker containers contains: 3 silos containers 1 client container 3 zookeeper containers (used as membership table). There are 3 VMs to host containers. We ensure 3 silos are in separate vms(123) 3 zookeepers are in separate vms(123) 1 client is in vm1. 
Most time this cluster works well but sometimes (about one per week) client throws exception as follows:

> org.apache.zookeeper.KeeperException+NoNodeException: Exception of type 'org.apache.zookeeper.KeeperException+NoNodeException' was thrown. at org.apache.zookeeper.ZooKeeper.getDataAsync(String path Watcher watcher) at Orleans.Runtime.Membership.ZooKeeperBasedMembershipTable.GetRow(ZooKeeper zk SiloAddress siloAddress) at Orleans.Runtime.Membership.ZooKeeperBasedMembershipTable.<>c.<<ReadAll>b__11_0>d.MoveNext() --- End of stack trace from previous location where exception was thrown --- at org.apache.zookeeper.ZooKeeper.TryOperation[T](ZooKeeper zk Func2 zkMethod) at Orleans.Runtime.Membership.ZooKeeperClusteringClientOptions.GetGateways() at Orleans.Messaging.GatewayManager.RefreshSnapshotLiveGateways_TimerCallback(Object context)

We doubt if there is any dirty data in zookeeper node so that exception thrown when trying to retrieve active gateway list from zk but membership table are fully maintained by Orleans runtime (package 'Microsoft.Orleans.OrleansZooKeeperUtils' used is version 2.0.0). Could you please give some information what happened? Thanks!",question,sergeybykov,,
5136,Using Microsoft.Orleans.ProtobufNet,"I have a question about the ProtobufNet serializer in orleans. I have tried to implement it but I could not find allot of documentation around using this within Orleans. I just want to make sure that what I have done is what is required to use this serializer. 

I am currently using Orleans 2.1 and from [this issue](https://github.com/dotnet/orleans/issues/4305) it looks like it is as simple as the steps below. 

1. I have installed **Microsoft.Orleans.ProtobufNet** package into both my Silo and client projects.
2. Added the following to the Silo and Client configuration


Is this all that is needed to use the ProtobufNet serializer ? Or Am I missing something.



","Using Microsoft.Orleans.ProtobufNet I have a question about the ProtobufNet serializer in orleans. I have tried to implement it but I could not find allot of documentation around using this within Orleans. I just want to make sure that what I have done is what is required to use this serializer. 

I am currently using Orleans 2.1 and from [this issue](https://github.com/dotnet/orleans/issues/4305) it looks like it is as simple as the steps below. 

1. I have installed **Microsoft.Orleans.ProtobufNet** package into both my Silo and client projects.
2. Added the following to the Silo and Client configuration


Is this all that is needed to use the ProtobufNet serializer ? Or Am I missing something.



",question,sergeybykov,,
5133,Add event on gateway count changed,"Based on gitter discussion with @ReubenBond 

Adds an event that the user can listen for changes in the gateway counts. Contains the current count of gateways as well as the previous count (to differentiate between gainin and losing gateways).

It's hard to test the reconnect situation. The only way I found so far to make a test that passes is included but it's not clean. I also had to implement a Reconnect functionality in the ClientMessageCenter for the test but it seems to not actually connect to any silos. The gateways reconnect and send the proper events but any grain requests after Reconnect time out. This makes me wonder if this is only a test cluster scenario (possibly due to faulty Reconnect implementation) or can it also happen in a regular cluster (which would make the entire event useless) 

TODO:
- [ ] Proper tests (need to figure out how to either fix the Reconnect in ClientMessageCenter or some other way of properly testing the reconnect situation)

- [x]  Whitespace cleanup ","Add event on gateway count changed Based on gitter discussion with @ReubenBond 

Adds an event that the user can listen for changes in the gateway counts. Contains the current count of gateways as well as the previous count (to differentiate between gainin and losing gateways).

It's hard to test the reconnect situation. The only way I found so far to make a test that passes is included but it's not clean. I also had to implement a Reconnect functionality in the ClientMessageCenter for the test but it seems to not actually connect to any silos. The gateways reconnect and send the proper events but any grain requests after Reconnect time out. This makes me wonder if this is only a test cluster scenario (possibly due to faulty Reconnect implementation) or can it also happen in a regular cluster (which would make the entire event useless) 

TODO:
- [ ] Proper tests (need to figure out how to either fix the Reconnect in ClientMessageCenter or some other way of properly testing the reconnect situation)

- [x]  Whitespace cleanup ",,ReubenBond,,
5132,Documentation: Connect/clarify client Observer documentation to Streaming,"I think next tuning of documentation would be helpful to many newcomers to Orleans

Now .


","Documentation: Connect/clarify client Observer documentation to Streaming I think next tuning of documentation would be helpful to many newcomers to Orleans

Now .


",documentation,sergeybykov,,
5131,local cluster shutdown stuck 30 second,"setup:

1. memory storage + local cluster
2. API gate + direct client + silo host in one process
3. orleans version: b0fa540

","local cluster shutdown stuck 30 second setup:

1. memory storage + local cluster
2. API gate + direct client + silo host in one process
3. orleans version: b0fa540

",,benjaminpetit,,
5130,Can i integrate with the NLog log component,I want to use the NLog component as my log provider.How can I achieve it? @ReubenBond  Thx,Can i integrate with the NLog log component I want to use the NLog component as my log provider.How can I achieve it? @ReubenBond  Thx,,xiazen,,
5127,Update https://dotnet.github.io/orleans/Documentation/grains/index.html,"1. Update 


","Update https://dotnet.github.io/orleans/Documentation/grains/index.html 1. Update 


",documentation,sergeybykov,25/10/2018 0:22,26/02/2019 9:40
5126, `Improve this Doc` link does not work on https://dotnet.github.io/orleans/Documentation,"
1. https://dotnet.github.io/orleans/Documentation/grains/index.html
2. Press  
3. https://github.com/dotnet/orleans/blob/gh-pages/src/Documentation/grains/index.md/#L1

Actual: Get 404
Expected: Editor"," 
3. https://github.com/dotnet/orleans/blob/gh-pages/src/Documentation/grains/index.md/#L1

Actual: Get 404
Expected: Editor",documentation,JillHeaden,,
