IssueLabelID,Title,Description,Title_Description,Label,Assignee,CreatedAt,ClosedAt
10833,Global tool update version option,"fix #10734

continue of https://github.com/dotnet/cli/pull/10791","Global tool update version option fix #10734

continue of https://github.com/dotnet/cli/pull/10791",None,wli3,,
10831,Sign resolver satellites in layout,"We have separate locations for what goes into the nupkg to myget vs. what goes into the VS nupkg.

We are signing both independently but only updated one of them to include the satellites.
","Sign resolver satellites in layout We have separate locations for what goes into the nupkg to myget vs. what goes into the VS nupkg.

We are signing both independently but only updated one of them to include the satellites.
",Area-Infrastructure,nguerrera,20/02/2019 5:07,20/02/2019 8:54
10829,Added --nologo option,"Close #10825

I added the  commands. @peterhuene Did I miss other commands or is everything OK?","Added --nologo option Close #10825

I added the  commands. @peterhuene Did I miss other commands or is everything OK?",community,peterhuene,,
10828,Update command description,"I've updated  commands description.

Fixes #10744
","Update command description I've updated  commands description.

Fixes #10744
",community,peterhuene,,
10825,Implement --nologo for MSBuild forwarding commands.,"## Steps to reproduce

1. 





","Implement --nologo for MSBuild forwarding commands. ## Steps to reproduce

1. 





",good first issue,peterhuene,,
10822,Adding resolver satellite assemblies to be signed.,,Adding resolver satellite assemblies to be signed. ,Area-Infrastructure,None,19/02/2019 13:57,19/02/2019 15:41
10819,dotnet sln remove flattens the solution items,"## Steps to reproduce
- Set up an sln with nested solution items.
- Remove a project

## Expected  behavior
The nested solution items should be preserved.

## Actual behavior
The nested solution items get flattened.
For a repro see the following repo: https://github.com/cveld/dotnet-cli-sln-remove-issue

## Environment data
 output:
.NET Core SDK (reflecting any global.json):
 Version:   2.1.503
 Commit:    4c506e0f35

Runtime Environment:
 OS Name:     Windows
 OS Version:  6.3.9600
 OS Platform: Windows
 RID:         win81-x64
 Base Path:   C:\Program Files\dotnet\sdk\2.1.503\

Host (useful for support):
  Version: 2.1.7
  Commit:  cca5d72d48





","dotnet sln remove flattens the solution items ## Steps to reproduce
- Set up an sln with nested solution items.
- Remove a project

## Expected  behavior
The nested solution items should be preserved.

## Actual behavior
The nested solution items get flattened.
For a repro see the following repo: https://github.com/cveld/dotnet-cli-sln-remove-issue

## Environment data
 output:
.NET Core SDK (reflecting any global.json):
 Version:   2.1.503
 Commit:    4c506e0f35

Runtime Environment:
 OS Name:     Windows
 OS Version:  6.3.9600
 OS Platform: Windows
 RID:         win81-x64
 Base Path:   C:\Program Files\dotnet\sdk\2.1.503\

Host (useful for support):
  Version: 2.1.7
  Commit:  cca5d72d48





",good first issue,None,18/02/2019 8:43,
10818,Update sdk version to 3.0.100-preview3.19116.2,part of https://github.com/dotnet/cli/issues/10628,Update sdk version to 3.0.100-preview3.19116.2 part of https://github.com/dotnet/cli/issues/10628,None,wli3,,
10813,Could not load file or assembly 'System.Runtime Version=4.2.0.0 on empty project,"Hi

I read other post about this error but I m not sure that the other have this issue only when the project is deployed to azure.

Here is my cs projet:
  

My thinking is maybe .net core 2.2.1 is not yet available on Azure. What do you think? How to fix this issue?","Could not load file or assembly 'System.Runtime, Version=4.2.0.0 on empty project Hi

I read other post about this error but I m not sure that the other have this issue only when the project is deployed to azure.

Here is my cs projet:
  

My thinking is maybe .net core 2.2.1 is not yet available on Azure. What do you think? How to fix this issue?",None,livarcocc,,
10811,Merge release/2.2.1xx to release/2.2.2xx,"
This is an automatically generated pull request from release/2.2.1xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.2.1xx to release/2.2.2xx 
This is an automatically generated pull request from release/2.2.1xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,16/02/2019 11:01,20/02/2019 6:17
10810,Merge release/2.1.5xx to release/2.2.1xx,"
This is an automatically generated pull request from release/2.1.5xx into release/2.2.1xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.5xx to release/2.2.1xx 
This is an automatically generated pull request from release/2.1.5xx into release/2.2.1xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,16/02/2019 11:01,17/02/2019 4:02
10809,Merge release/2.1.5xx to release/2.1.6xx,"
This is an automatically generated pull request from release/2.1.5xx into release/2.1.6xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.5xx to release/2.1.6xx 
This is an automatically generated pull request from release/2.1.5xx into release/2.1.6xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,16/02/2019 11:01,20/02/2019 6:17
10803,Global tool looking in incorrect path,"A bug was opened in Roslyn against the dotnet-format (https://github.com/dotnet/roslyn/issues/33414) where the cli is using the wrong path when running the global tool.

## Steps to reproduce
Install the 3.0.0 release version of the dotnet-format global tool.
Run 




","Global tool looking in incorrect path A bug was opened in Roslyn against the dotnet-format (https://github.com/dotnet/roslyn/issues/33414) where the cli is using the wrong path when running the global tool.

## Steps to reproduce
Install the 3.0.0 release version of the dotnet-format global tool.
Run 




",None,wli3,,
10802,quoted absolute paths being treated as relative paths when dotnet commands are run from unix bash script,"## BackGround
I am trying to build and runtests for dotnet\machinelearning repo using  .net core 3.0 sdk preview 2 on a ubuntu machine.

This  https://github.com/dotnet/machinelearning/blob/master/init-tools.sh script is used to initialize the tools for the machine learning repo. 
This script ends up calling https://github.com/dotnet/machinelearning/blob/master/init-tools.sh#L164
with parameters with absolute paths to csproj  tools and packages directory.

This script ends up calling https://github.com/dotnet/buildtools/blob/master/src/Microsoft.DotNet.Build.Tasks/PackageFiles/init-tools.sh#L82

which packages path as ""\machinelearning\packages\"" (an absolute path) which is set here https://github.com/dotnet/buildtools/blob/master/src/Microsoft.DotNet.Build.Tasks/PackageFiles/init-tools.sh#L38

The expected behoviour is packages being restored in \machinelearning\packages directory but they get restored in \machinelearning\machinelearning\packages path.


## Repro with Independent Project

This behavior can be easily repro with a standalone project.

-  Create a new csproj project
-  Create a new script (restore.sh) with content as follows
.


cc @eerhardt @safern @danmosemsft @livarcocc 
","quoted absolute paths being treated as relative paths when dotnet commands are run from unix bash script ## BackGround
I am trying to build and runtests for dotnet\machinelearning repo using  .net core 3.0 sdk preview 2 on a ubuntu machine.

This  https://github.com/dotnet/machinelearning/blob/master/init-tools.sh script is used to initialize the tools for the machine learning repo. 
This script ends up calling https://github.com/dotnet/machinelearning/blob/master/init-tools.sh#L164
with parameters with absolute paths to csproj  tools and packages directory.

This script ends up calling https://github.com/dotnet/buildtools/blob/master/src/Microsoft.DotNet.Build.Tasks/PackageFiles/init-tools.sh#L82

which packages path as ""\machinelearning\packages\"" (an absolute path) which is set here https://github.com/dotnet/buildtools/blob/master/src/Microsoft.DotNet.Build.Tasks/PackageFiles/init-tools.sh#L38

The expected behoviour is packages being restored in \machinelearning\packages directory but they get restored in \machinelearning\machinelearning\packages path.


## Repro with Independent Project

This behavior can be easily repro with a standalone project.

-  Create a new csproj project
-  Create a new script (restore.sh) with content as follows
.


cc @eerhardt @safern @danmosemsft @livarcocc 
",None,peterhuene,,
10801,LOC CHECKIN | dotnet/cli release/2.2.2xx | 20190215,"- If this PR should not run tests please add text ""skip[REMOVE_THIS]ci[REMOVE_THIS]please"" (remove the marked text no quotes).
- Please add description for changes you are making.
- If there is an issue related to this PR please add the reference.
","LOC CHECKIN | dotnet/cli release/2.2.2xx | 20190215 - If this PR should not run tests please add text ""skip[REMOVE_THIS]ci[REMOVE_THIS]please"" (remove the marked text no quotes).
- Please add description for changes you are making.
- If there is an issue related to this PR please add the reference.
",None,nguerrera,,
10797,[master] Update dependencies from dotnet/arcade,"This pull request updates the following dependencies

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19114.4

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19115.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19115.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19115.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19115.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19119.2

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19121.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19121.5

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19122.3

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19123.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19124.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19125.2

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19126.6

","[master] Update dependencies from dotnet/arcade This pull request updates the following dependencies

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19114.4

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19115.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19115.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19115.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19115.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19119.2

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19121.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19121.5

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19122.3

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19123.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19124.1

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19125.2

Updates from https://github.com/dotnet/arcade

- Microsoft.DotNet.Arcade.Sdk - 1.0.0-beta.19126.6

",None,nguerrera,,
10796,Merge release/3.0.1xx to master,"
This is an automatically generated pull request from release/3.0.1xx into master.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/3.0.1xx to master 
This is an automatically generated pull request from release/3.0.1xx into master.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,wli3,,
10795,Merge release/2.2.2xx to release/3.0.1xx,"
This is an automatically generated pull request from release/2.2.2xx into release/3.0.1xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.2.2xx to release/3.0.1xx 
This is an automatically generated pull request from release/2.2.2xx into release/3.0.1xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,nguerrera,15/02/2019 23:01,6/04/2019 5:03
10794,Merge release/2.2.1xx to release/2.2.2xx,"
This is an automatically generated pull request from release/2.2.1xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.2.1xx to release/2.2.2xx 
This is an automatically generated pull request from release/2.2.1xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,15/02/2019 23:01,16/02/2019 4:56
10791,Add --version to dotnet tool update -g,fix https://github.com/dotnet/cli/issues/10734,Add --version to dotnet tool update -g fix https://github.com/dotnet/cli/issues/10734,tool,wli3,,
10789,Closes dotnet list reference help text and output #10428,"This should close #10428 

1. ","Closes dotnet list reference help text and output #10428 This should close #10428 

1. ",community,peterhuene,,
10784,Can dotnet store command exclude dependencies from Microsoft.NETCore.App?,"## Steps to reproduce

1) Create an xml file listing a package that depends on packages included in Microsoft.NETCore.App. For example.



## Environment data
~/temp/LambdaLayer/AspNetCoreTest/src/AspNetCoreTest$ dotnet --info
.NET Core SDK (reflecting any global.json):
 Version:   2.2.100
 Commit:    51868761f2

Runtime Environment:
 OS Name:     Mac OS X
 OS Version:  10.14
 OS Platform: Darwin
 RID:         osx.10.14-x64
 Base Path:   /usr/local/share/dotnet/sdk/2.2.100/

Host (useful for support):
  Version: 2.2.0
  Commit:  1249f08fed

.NET Core SDKs installed:
  1.1.11 [/usr/local/share/dotnet/sdk]
  2.1.302 [/usr/local/share/dotnet/sdk]
  2.1.403 [/usr/local/share/dotnet/sdk]
  2.1.503 [/usr/local/share/dotnet/sdk]
  2.2.100 [/usr/local/share/dotnet/sdk]

.NET Core runtimes installed:
  Microsoft.AspNetCore.All 2.1.2 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.1.5 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.1.7 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.2.0 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.App 2.1.2 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.1.5 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.1.7 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.2.0 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.App]
  Microsoft.NETCore.App 1.0.13 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 1.1.10 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.2 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.5 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.7 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.2.0 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]






","Can dotnet store command exclude dependencies from Microsoft.NETCore.App? ## Steps to reproduce

1) Create an xml file listing a package that depends on packages included in Microsoft.NETCore.App. For example.



## Environment data
~/temp/LambdaLayer/AspNetCoreTest/src/AspNetCoreTest$ dotnet --info
.NET Core SDK (reflecting any global.json):
 Version:   2.2.100
 Commit:    51868761f2

Runtime Environment:
 OS Name:     Mac OS X
 OS Version:  10.14
 OS Platform: Darwin
 RID:         osx.10.14-x64
 Base Path:   /usr/local/share/dotnet/sdk/2.2.100/

Host (useful for support):
  Version: 2.2.0
  Commit:  1249f08fed

.NET Core SDKs installed:
  1.1.11 [/usr/local/share/dotnet/sdk]
  2.1.302 [/usr/local/share/dotnet/sdk]
  2.1.403 [/usr/local/share/dotnet/sdk]
  2.1.503 [/usr/local/share/dotnet/sdk]
  2.2.100 [/usr/local/share/dotnet/sdk]

.NET Core runtimes installed:
  Microsoft.AspNetCore.All 2.1.2 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.1.5 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.1.7 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.2.0 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.App 2.1.2 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.1.5 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.1.7 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.2.0 [/usr/local/share/dotnet/shared/Microsoft.AspNetCore.App]
  Microsoft.NETCore.App 1.0.13 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 1.1.10 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.2 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.5 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.7 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.2.0 [/usr/local/share/dotnet/shared/Microsoft.NETCore.App]






",question,nguerrera,,
10782,Merge release/2.2.1xx to release/2.2.2xx,"
This is an automatically generated pull request from release/2.2.1xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.2.1xx to release/2.2.2xx 
This is an automatically generated pull request from release/2.2.1xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,14/02/2019 11:01,15/02/2019 14:24
10774,Merge release/2.1.6xx to release/2.2.2xx,"
This is an automatically generated pull request from release/2.1.6xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.6xx to release/2.2.2xx 
This is an automatically generated pull request from release/2.1.6xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,13/02/2019 23:01,14/02/2019 11:52
10773,Merge release/2.1.5xx to release/2.2.1xx,"
This is an automatically generated pull request from release/2.1.5xx into release/2.2.1xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.5xx to release/2.2.1xx 
This is an automatically generated pull request from release/2.1.5xx into release/2.2.1xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,13/02/2019 23:01,14/02/2019 14:36
10772,Merge release/2.1.5xx to release/2.1.6xx,"
This is an automatically generated pull request from release/2.1.5xx into release/2.1.6xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.1.5xx to release/2.1.6xx 
This is an automatically generated pull request from release/2.1.5xx into release/2.1.6xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,13/02/2019 23:01,14/02/2019 5:41
10763,"Use releases-index.json as the source for ""channels"" for dotnet-install.ps1/sh","This file contains a list of latest stable releases: https://dotnetcli.blob.core.windows.net/dotnet/release-metadata/releases-index.json.

It would be nice if 
Next fetch https://dotnetcli.blob.core.windows.net/dotnet/release-metadata/2.1/releases.json and read the data from this file to find the appropriate file.","Use releases-index.json as the source for ""channels"" for dotnet-install.ps1/sh This file contains a list of latest stable releases: https://dotnetcli.blob.core.windows.net/dotnet/release-metadata/releases-index.json.

It would be nice if 
Next fetch https://dotnetcli.blob.core.windows.net/dotnet/release-metadata/2.1/releases.json and read the data from this file to find the appropriate file.",Install-Script,johnbeisner,,
10762,Merge release/2.2.1xx to release/2.2.2xx,"
This is an automatically generated pull request from release/2.2.1xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.","Merge release/2.2.1xx to release/2.2.2xx 
This is an automatically generated pull request from release/2.2.1xx into release/2.2.2xx.



Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure,None,13/02/2019 11:01,14/02/2019 5:47
10759,Remove package with --interactive,"a small change but a lot of loc files

continue https://github.com/dotnet/cli/pull/10674

part of https://github.com/dotnet/cli/issues/10529

@nkolev92 please review","Remove package with --interactive a small change but a lot of loc files

continue https://github.com/dotnet/cli/pull/10674

part of https://github.com/dotnet/cli/issues/10529

@nkolev92 please review",None,wli3,,
10744,dotnet clean also supports solution files,"## Steps to reproduce
 output:
.NET Core SDK (reflecting any global.json):
 Version:   3.0.100-preview-010184
 Commit:    c57bde4593

Runtime Environment:
 OS Name:     Windows
 OS Version:  10.0.17134
 OS Platform: Windows
 RID:         win10-x64
 Base Path:   C:\Program Files\dotnet\sdk\3.0.100-preview-010184\

Host (useful for support):
  Version: 3.0.0-preview-27324-5
  Commit:  63a01b08e5

.NET Core SDKs installed:
  1.1.11 [C:\Program Files\dotnet\sdk]
  2.0.0 [C:\Program Files\dotnet\sdk]
  2.1.300-preview1-008174 [C:\Program Files\dotnet\sdk]
  2.1.300 [C:\Program Files\dotnet\sdk]
  2.2.100 [C:\Program Files\dotnet\sdk]
  3.0.100-preview-010184 [C:\Program Files\dotnet\sdk]

.NET Core runtimes installed:
  Microsoft.AspNetCore.All 2.1.0-preview1-final [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.1.0 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.2.0 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.App 2.1.0-preview1-final [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.1.0 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.2.0 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 3.0.0-preview-19075-0444 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.NETCore.App 1.0.13 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 1.1.10 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.0.0 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.0-preview1-26216-03 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.0 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.2.0 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 3.0.0-preview-27324-5 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.WindowsDesktop.App 3.0.0-preview-27325-3 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App]

To install additional .NET Core runtimes or SDKs:
  https://aka.ms/dotnet-download





","dotnet clean also supports solution files ## Steps to reproduce
 output:
.NET Core SDK (reflecting any global.json):
 Version:   3.0.100-preview-010184
 Commit:    c57bde4593

Runtime Environment:
 OS Name:     Windows
 OS Version:  10.0.17134
 OS Platform: Windows
 RID:         win10-x64
 Base Path:   C:\Program Files\dotnet\sdk\3.0.100-preview-010184\

Host (useful for support):
  Version: 3.0.0-preview-27324-5
  Commit:  63a01b08e5

.NET Core SDKs installed:
  1.1.11 [C:\Program Files\dotnet\sdk]
  2.0.0 [C:\Program Files\dotnet\sdk]
  2.1.300-preview1-008174 [C:\Program Files\dotnet\sdk]
  2.1.300 [C:\Program Files\dotnet\sdk]
  2.2.100 [C:\Program Files\dotnet\sdk]
  3.0.100-preview-010184 [C:\Program Files\dotnet\sdk]

.NET Core runtimes installed:
  Microsoft.AspNetCore.All 2.1.0-preview1-final [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.1.0 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.All 2.2.0 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.All]
  Microsoft.AspNetCore.App 2.1.0-preview1-final [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.1.0 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 2.2.0 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.AspNetCore.App 3.0.0-preview-19075-0444 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App]
  Microsoft.NETCore.App 1.0.13 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 1.1.10 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.0.0 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.0-preview1-26216-03 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.1.0 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 2.2.0 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.NETCore.App 3.0.0-preview-27324-5 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App]
  Microsoft.WindowsDesktop.App 3.0.0-preview-27325-3 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App]

To install additional .NET Core runtimes or SDKs:
  https://aka.ms/dotnet-download





",good first issue,None,9/02/2019 16:04,1/03/2019 4:45
